소방서명,서센터명,출동소요시간,시군구명,읍면동명,GIS_X좌표,GIS_Y좌표,현장소방서거리,현장안전센터거리,발화요인대분류명,시설장소대분류명
frstt_nm,ward_nm,dsp_reqre_time,sigungu_nm,emd_nm,gis_x_axis,gis_y_axis,spt_frstt_dist,spt_safe_cnter_dist,ign_fctr_lclas_nm,fclty_place_lclas_nm
동작소방서,노량진119안전센터,404,동작구,본동,195773.704,546119.8915,6.7,1.4,미상,자동차/철도차량
동작소방서,동작119안전센터,550,동작구,신대방동,192074.49,543302.23,1,1,전기적 요인,주거
영등포소방서,여의도119안전센터,321,영등포구,여의도동,193525.0872,547332.8195,2.6,0.9,부주의,판매/업무시설
성동소방서,왕십리119안전센터,205,성동구,용답동,205594.65,551309.16,3.5,2,부주의,판매/업무시설
송파소방서,방이119안전센터,429,송파구,풍납동,210237.76,547679.55,3.8,2,기계적 요인,주거
송파소방서,방이119안전센터,423,송파구,방이동,212035.5196,546070.3254,2.5,1.8,부주의,주거
강북소방서,우이119안전센터,427,강북구,수유동,200987.7321,560997.1239,1.3,3.2,부주의,주거
영등포소방서,대림119안전센터,322,영등포구,신길동,192904.35,544476.4,3.5,1.6,전기적 요인,자동차/철도차량
종로소방서,신교119안전센터,500,종로구,누하동,197327.86,553299.37,3,1.1,부주의,산업시설
강북소방서,번동119안전센터,230,강북구,수유동,202458.82,560354.5,1.7,1.7,부주의,주거
마포소방서,서교119안전센터,314,마포구,동교동,193783.6161,550830.7827,1.6,1.8,부주의,기타
성북소방서,돈암119안전센터,406,성북구,동선동1가,201623.86,554646.84,4,1.8,전기적 요인,판매/업무시설
강동소방서,고덕119안전센터,42,강동구,고덕동,213356.6508,550987.1971,6.5,0.8,전기적 요인,생활서비스
강남소방서,수서119안전센터,623,강남구,일원동,207243.36,543837.28,3.4,3.3,부주의,주거
동대문소방서,용두119안전센터,449,동대문구,용두동,203306.47,553083.22,3.6,0.8,미상,판매/업무시설
용산소방서,이태원119안전센터,251,용산구,이태원동,199197.1086,548172.1908,1.9,0.7,전기적 요인,생활서비스
구로소방서,고일119안전센터,321,구로구,개봉동,187176.5,544430.05,1.1,0.9,전기적 요인,주거
종로소방서,숭인119안전센터,250,종로구,숭인동,201738.06,552925.87,2.9,0.5,전기적 요인,자동차/철도차량
광진소방서,능동119안전센터,336,광진구,화양동,206508.9581,549559.1937,1,0.9,부주의,기타
중부소방서,회현119안전센터,436,중구,남창동,198012.6064,551067.6015,4,1,부주의,기타
종로소방서,종로119안전센터,221,종로구,봉익동,199323.56,552670.86,1,0.8,부주의,기타서비스
구로소방서,구로119안전센터,230,구로구,구로동,190163.59,544171.98,2.7,0.9,부주의,생활서비스
구로소방서,구로119안전센터,250,구로구,구로동,189733.51,544385.76,2.1,1.9,부주의,생활서비스
성동소방서,행당119안전센터,440,성동구,성수동1가,204504.7921,548709.3594,2.8,2.8,전기적 요인,생활서비스
강남소방서,삼성119안전센터,159,강남구,청담동,203511.55,547202.4,3.6,0.3,전기적 요인,생활서비스
성동소방서,행당119안전센터,405,성동구,행당동,203500.77,551242.36,1.5,1.5,부주의,생활서비스
강남소방서,수서119안전센터,414,강남구,일원동,207269.1993,543329.1495,3.7,1.2,미상,생활서비스
광진소방서,중곡119안전센터,156,광진구,중곡동,207575.92,552169.56,3.3,0.4,부주의,기타
광진소방서,능동119안전센터,458,광진구,화양동,206165.6902,548998.3802,1.9,1,부주의,기타
노원소방서,상계119안전센터,250,노원구,상계동,206022.16,562056.07,3.5,2,부주의,생활서비스
동대문소방서,휘경119안전센터,110,동대문구,휘경동,205229.7575,554353.9934,4.5,0.7,전기적 요인,생활서비스
강서소방서,방화119안전센터,440,강서구,마곡동,184786.5383,552132.7133,4.1,2.5,부주의,판매/업무시설
노원소방서,상계119안전센터,443,노원구,상계동,205510.54,562177.79,3.3,1.3,부주의,주거
노원소방서,하계119안전센터,440,노원구,하계동,206551.5279,560457.4662,1.8,1.8,부주의,주거
동대문소방서,청량리119안전센터,353,동대문구,이문동,204973.8227,555361.8117,6.5,2.1,부주의,주거
강남소방서,영동119안전센터,630,강남구,신사동,201883.12,547088.82,8,3,전기적 요인,판매/업무시설
송파소방서,가락119안전센터,328,송파구,가락동,210791.2829,543928.1693,3.7,1.3,부주의,판매/업무시설
동대문소방서,장안119안전센터,428,동대문구,장안동,206621.67,553258.73,2,2,부주의,자동차/철도차량
금천소방서,시흥119안전센터,514,금천구,시흥동,191753.88,539615.4,2,1.3,전기적 요인,자동차/철도차량
영등포소방서,대림119안전센터,346,영등포구,신길동,192707.03,544424.74,3.2,1.5,부주의,주거
용산소방서,서빙고119안전센터,320,용산구,서빙고동,199390.1,546901.3,3.6,0.5,부주의,주거
광진소방서,중곡119안전센터,250,광진구,중곡동,207078.46,552053.92,4,1,전기적 요인,주거
성북소방서,길음119안전센터,444,성북구,정릉동,200141.2941,556694.4892,2.5,1.6,부주의,교육시설
강남소방서,역삼119안전센터,408,강남구,역삼동,202454.03,545040.1259,4.8,1.5,부주의,판매/업무시설
동작소방서,백운119안전센터,533,동작구,사당동,198338.16,542979.91,8.5,2.7,전기적 요인,생활서비스
강북소방서,우이119안전센터,300,강북구,수유동,201338.25,559980.67,0.3,2.7,부주의,주거
관악소방서,봉천119안전센터,422,관악구,봉천동,196487.34,542472.88,2,2.7,기계적 요인,주거
강남소방서,역삼119안전센터,254,강남구,역삼동,203759.48,544717.24,2.4,0.8,기계적 요인,판매/업무시설
송파소방서,방이119안전센터,406,송파구,방이동,211055.83,545544.61,2.8,2.4,부주의,기타
서초소방서,양재119안전센터,339,서초구,양재동,204032.75,541250.12,8,1,부주의,주거
노원소방서,공릉119안전센터,310,노원구,공릉동,207058.0611,558299.5459,2.9,0.9,부주의,주거
강남소방서,세곡119안전센터,457,강남구,세곡동,208729.51,540963.09,8.2,1.9,부주의,주거
중랑소방서,중화119안전센터,347,중랑구,묵동,206730.3015,556767.2756,3.5,1.5,부주의,생활서비스
구로소방서,고일119안전센터,500,구로구,개봉동,186879.89,543658.9,1.9,2.5,부주의,주거
송파소방서,거여119안전센터,245,송파구,거여동,212513.8,544081.25,0.5,1.7,전기적 요인,주거
금천소방서,시흥119안전센터,326,금천구,시흥동,190751.0046,539702.158,1.2,1.5,전기적 요인,판매/업무시설
동작소방서,백운119안전센터,557,동작구,사당동,198367.95,542833.85,8.2,2.5,부주의,기타서비스
송파소방서,잠실119안전센터,459,송파구,송파동,209761.24,545478.34,3.7,2,전기적 요인,주거
강남소방서,영동119안전센터,459,강남구,논현동,202771.51,546113.16,4,1.5,부주의,판매/업무시설
송파소방서,거여119안전센터,458,송파구,거여동,212924.3326,543237.255,1.7,1.2,부주의,주거
강남소방서,삼성119안전센터,440,강남구,대치동,204500.47,544970.14,1.6,1.6,부주의,판매/업무시설
은평소방서,녹번119안전센터,450,은평구,녹번동,193834.74,556406.22,2.3,1.7,부주의,기타
송파소방서,잠실119안전센터,241,송파구,삼전동,208261.4,544935.57,5.6,0.5,부주의,주거
송파소방서,잠실119안전센터,456,송파구,석촌동,208752.68,544995.88,5.2,2.5,부주의,기타
영등포소방서,여의도119안전센터,342,영등포구,여의도동,192921.5523,547830.2892,2.9,2.2,미상,판매/업무시설
종로소방서,세종로119안전센터,336,종로구,관철동,198978.3704,552110.4764,1.1,0.7,미상,판매/업무시설
성동소방서,왕십리119안전센터,305,성동구,마장동,203296.35,552415.59,3,1.5,미상,주거
강북소방서,미아119안전센터,447,강북구,미아동,202892.22,557332.1,2.5,0.8,부주의,주거
관악소방서,난곡119안전센터,256,관악구,신림동,192243.5,542809.38,4.8,1.3,부주의,주거
구로소방서,고일119안전센터,340,구로구,개봉동,187302.43,543395.81,1.6,1.6,부주의,생활서비스
영등포소방서,영등포119안전센터,115,영등포구,도림동,191780.7582,545547.3344,1.7,1.7,전기적 요인,주거
영등포소방서,당산119안전센터,441,영등포구,당산동6가,191558.24,548324.91,2.9,1.6,부주의,기타
관악소방서,봉천119안전센터,400,관악구,봉천동,194794.56,543403.65,4.1,1,미상,주거
중부소방서,신당119안전센터,318,중구,신당동,200659.44,550212.13,1.7,0.5,부주의,주거
중랑소방서,중화119안전센터,455,중랑구,상봉동,207889.1939,554951.138,3,2,기계적 요인,판매/업무시설
관악소방서,관악119안전센터,500,관악구,신림동,195428.3378,539880.599,2.4,2.4,기계적 요인,교육시설
양천소방서,신정119안전센터,400,양천구,신정동,,,2,0.8,미상,기타
서대문소방서,연희119안전센터,500,서대문구,신촌동,194398.4511,551364.397,2.2,2.2,부주의,교육시설
영등포소방서,영등포119안전센터,232,영등포구,영등포동6가,191418.88,546796.26,0.7,0.7,부주의,생활서비스
강북소방서,삼각산119안전센터,500,강북구,미아동,201312.34,558418.65,3,1.2,부주의,주거
성동소방서,성수119안전센터,430,성동구,송정동,206008.58,550402.36,3.5,3.5,부주의,기타
관악소방서,관악119안전센터,400,관악구,신림동,193605.0757,539948.2992,4.5,4.5,교통사고,자동차/철도차량
동대문소방서,휘경119안전센터,238,동대문구,휘경동,205194.4823,554359.8299,4.5,0.5,전기적 요인,주거
광진소방서,능동119안전센터,425,광진구,자양동,206107.8777,548051.2898,2.8,1.2,전기적 요인,주거
송파소방서,가락119안전센터,312,송파구,가락동,210274.5517,543828.9321,3.4,1,전기적 요인,자동차/철도차량
관악소방서,봉천119안전센터,220,관악구,봉천동,195148.4616,543082.6856,2.6,0.5,전기적 요인,주거
광진소방서,능동119안전센터,234,광진구,화양동,206309.16,549239.81,1.5,1.3,부주의,생활서비스
마포소방서,신수119안전센터,200,마포구,상수동,193112.03,549722.2,1.3,1.3,부주의,주거
동작소방서,백운119안전센터,300,동작구,상도동,195871.48,544049.08,5,0.9,부주의,기타
광진소방서,중곡119안전센터,214,광진구,중곡동,207356.36,552254.64,3.7,0.6,부주의,주거
강동소방서,고덕119안전센터,312,강동구,명일동,212714.51,549590.05,3.7,2.1,전기적 요인,기타
서초소방서,우면119안전센터,300,서초구,서초동,200672.54,543360.22,2.3,3.6,부주의,주거
영등포소방서,대림119안전센터,359,영등포구,대림동,191128.35,543141.01,5.1,2.8,부주의,주거
중랑소방서,면목119안전센터,411,중랑구,면목동,208136.55,553774.7,4.2,2.4,부주의,기타
용산소방서,이태원119안전센터,402,용산구,보광동,200182.9973,547377.3442,3.5,1.2,전기적 요인,주거
금천소방서,시흥119안전센터,413,금천구,시흥동,191771.7116,539639.591,2.5,2,전기적 요인,집합시설
노원소방서,하계119안전센터,459,노원구,하계동,205225.4605,559858.6243,1.5,1.5,미상,기타서비스
성동소방서,왕십리119안전센터,459,성동구,용답동,204673.68,551255.9,3.8,2.1,부주의,주거
노원소방서,공릉119안전센터,601,노원구,공릉동,206708.541,557620.3166,3,3,전기적 요인,주거
종로소방서,종로119안전센터,153,종로구,묘동,199281.25,552532.01,1,0.4,전기적 요인,생활서비스
강남소방서,삼성119안전센터,306,강남구,삼성동,205228.84,546097.95,1.1,1.1,전기적 요인,기타서비스
영등포소방서,당산119안전센터,400,영등포구,양평동5가,190360.41,548697.59,4.3,1.4,부주의,주거
서대문소방서,홍은119안전센터,409,서대문구,홍은동,193433.34,553451.73,2.6,4.6,부주의,기타
서대문소방서,연희119안전센터,422,서대문구,대현동,194975.83,550982.64,3.6,3.6,부주의,판매/업무시설
광진소방서,능동119안전센터,455,광진구,화양동,206337.84,549353.41,1.7,1.2,전기적 요인,주거
서초소방서,방배119안전센터,400,서초구,방배동,199714.91,542826.58,2.2,1.8,전기적 요인,주거
동작소방서,백운119안전센터,500,동작구,상도동,195481.829,544300.3057,4.8,1.4,전기적 요인,주거
강서소방서,발산119안전센터,310,강서구,화곡동,185711.5375,550009.6523,2.9,0.9,전기적 요인,주거
동대문소방서,휘경119안전센터,241,동대문구,휘경동,205031.38,554467.99,4.5,0.5,부주의,생활서비스
광진소방서,구의119안전센터,604,광진구,자양동,206898.3393,547598.2406,5.2,2.4,미상,자동차/철도차량
중부소방서,을지로119안전센터,228,중구,을지로3가,199288.46,551750.51,3.1,0.6,부주의,기타
강남소방서,영동119안전센터,615,강남구,논현동,202490.01,545639,5.1,2.8,미상,주거
금천소방서,금천119안전센터,255,금천구,독산동,191042.18,540438.65,0.5,0.5,부주의,주거
도봉소방서,쌍문119안전센터,219,도봉구,쌍문동,202536.99,560700.1,2.3,0.3,전기적 요인,의료/복지시설
송파소방서,거여119안전센터,302,송파구,거여동,213093.5472,543040.1978,2.7,2,기계적 요인,자동차/철도차량
서대문소방서,연희119안전센터,1124,서대문구,창천동,194288.8,550761.76,2.8,2.8,전기적 요인,의료/복지시설
마포소방서,서교119안전센터,305,마포구,동교동,193388.0568,550975.2075,1.9,1.5,부주의,기타
동작소방서,백운119안전센터,454,동작구,사당동,197392.95,542599.86,7.6,2,전기적 요인,산업시설
강북소방서,미아119안전센터,340,강북구,미아동,202162.99,558620.04,2.3,1.2,부주의,주거
송파소방서,잠실119안전센터,244,송파구,석촌동,208675.2596,544628.8857,5.5,1.6,부주의,주거
영등포소방서,여의도119안전센터,446,영등포구,여의도동,194656.0068,547061.0446,4.5,2,부주의,기타
동작소방서,동작119안전센터,355,동작구,대방동,193163.6893,544533.2369,1.4,1.4,전기적 요인,생활서비스
은평소방서,녹번119안전센터,322,은평구,녹번동,193313.34,555955.2,3.4,1.1,부주의,생활서비스
양천소방서,신월119안전센터,400,양천구,신월동,185153.8204,547299.4406,4.1,1,기계적 요인,자동차/철도차량
마포소방서,공덕119안전센터,230,마포구,아현동,195893.0845,550665.5236,3.1,1,부주의,주거
송파소방서,가락119안전센터,407,송파구,가락동,210408.6,543942.55,3.5,1.5,부주의,주거
영등포소방서,대림119안전센터,125,영등포구,대림동,191239.17,543558.82,4.2,1.8,부주의,생활서비스
