GIS_X좌표,GIS_Y좌표
198364.8726,552553.1899
200578.7768,552319.2658
200535.79,552496.21
201283.61,552596.57
198756.61,552775.55
198705.69,552195.16
196574.07,554544.9
196575.72,554838.58
198440.78,552705.36
200949.25,552960.31
199362.5847,552562.2126
198618.99,552974.36
197887.1728,556554.7398
201184.9911,552283.642
197508.9553,556247.4916
200227.7495,553011.3119
198226.3785,553153.0374
200263.7142,552920.5032
199884.94,552208.26
200894.89,552961.57
198086.4221,556954.1658
198598.85,552677.25
200244.81,553634.09
197190.13,556984.87
199595.4935,552158.371
198423.8777,552841.4913
201742.73,553130.93
196453.9305,557088.408
198689.8753,552565.1848
200765.8042,552381.9933
200699.1,553106.58
196442.75,555478.23
201409.069,553463.2392
196040.98,556753.58
200360.81,552426.13
199277.39,552395.99
200687.23,552772.65
198817,553086.35
201978.18,553170.59
201664.35,553099.87
197676.2,556302.3856
196930.75,552625.08
200393.74,552674.44
197490.03,557248.15
197327.86,553299.37
201738.06,552925.87
199323.56,552670.86
198978.3704,552110.4764
199281.25,552532.01
200001.42,554466.51
199133.76,552715.91
198792.355,556458.8669
196512.9736,554785.5681
200311.31,553396.98
196348.3386,552981.8897
198839.26,553409.87
196966.205,556770.4091
199306.86,552734.36
198286.27,552570.22
199911.86,552395.58
199939.46,554188.88
195952.83,556504.89
196830.4084,552425.3858
200127.2,553695.64
199929.3268,553730.2221
197687.76,552617
201236.35,553343.2
197895.766,552381.1461
196812.5698,552506.5919
200304.75,552332.13
199559.6881,552321.2854
200539.14,552595.36
196868.8789,552163.0718
196770.95,555384.13
200266.29,554211.0887
198643.3,552774.26
198573.7747,552573.2366
200378.9178,553551.1826
202008.55,552834.41
197361.4663,553870.7985
201174.0675,552502.648
199173.88,552398.96
196384.9881,553003.8941
200388.3,553750.81
197427.58,553401.65
200065.99,552342.25
199181.34,552412.73
201182.68,552930.04
198832.54,552165.35
201798.94,552722.35
198578.59,552896.14
198334.0152,552180.1411
196158.2181,556791.6919
201949.35,553233.97
198861.7,553302.43
198911.62,553032.45
201980.664,552780.0984
197317.9866,556392.9514
199333.03,552250.6
196143.51,556235.69
197852.71,555763.17
198307.42,552485.7
198369.6695,552356.0382
201256.38,552302.79
199045.6745,552335.7271
197249.2755,556512.8523
201941.9498,552507.3837
198411.31,552598.34
199861.43,552222.04
200664.27,552749
196959.5153,557135.9002
198341.5064,553369.4846
201206.86,552482.89
199836.2,554500.09
198206.7165,552256.94
201130.76,552948.41
208804.54,554548.56
208035.45,555044.08
208313.6592,553395.092
207086.86,557379.55
208920.8759,555775.7161
208800.62,556474.92
206759.53,553933.61
207201.5138,555581.0655
208774.8774,556852.8368
206779.06,556720.37
207567.29,553122.89
207161.53,554375.09
207036.66,556604.85
208437.1,554704.93
208345.9,555065.24
206964.22,557301.72
207785.7519,554013.0525
208245.5509,557279.1444
208921.74,555583.31
207989.8,555137.24
207331.34,555955.99
207882.28,553518.54
206718.69,555370.09
208249.97,553249.04
207174.68,554392.14
209218.3416,555413.6873
207608.52,554824.27
207125.55,556613.34
208239,554607.74
207902.26,553755.52
206819.8896,557079.0896
208971.18,554469.36
208221.849,555434.8536
207475.54,552590.83
208538.24,556223.91
208240.73,553860.73
208452.09,554155.55
206954.37,554557
207878.62,553188.98
206590.4282,554694.7535
208132.9,555795.18
207533.78,553070.33
207062.02,555990.33
207372.25,554324.43
206678.8,555223.85
206599.3465,554583.7707
206280.9072,555246.1378
208479.5096,555953.3036
206821.87,556671.97
206549.92,554785.89
208400.7368,557323.225
206599.42,555479.56
207361.54,554184.48
206978.86,554382.64
206612.46,555511.66
208674.65,554921.99
207660.88,555029.83
207023.69,555921.02
207644.3105,553345.5461
206493.08,554263.9
206878.85,555144.22
208880.45,554799.34
209072.4873,555683.0192
208592.8543,554959.7538
207200.5507,554815.927
209301.84,555703.45
206890.25,554815.97
207457.52,553590.29
209748.545,557071.8559
208570.9185,557458.9783
206508.66,554574.99
209264.69,555532.16
207426.222,552555.1511
207908.87,553504.03
207103.18,554617.21
206767.05,554891.15
207988.88,553817.21
208353.31,555407.6
207151.68,555802.52
208892.86,555699.05
208693.91,555144.4
209004.21,555757.43
208033.7172,555439.9796
207037.17,556997.16
206742.0348,555298.1765
207096.4758,554565.6649
208978.71,557557.65
206624.04,554753.59
207924.9957,555372.2136
208404.5613,556100.7061
206844.0366,557097.7639
206586.4928,554666.8718
208194.76,555820.75
206435.6817,554361.8918
207093.3486,552836.7511
207646.1199,554270.6389
207425.05,555189.66
208061.35,553628.57
207605.14,554058.04
207988.36,555119.75
207040.4075,555225.6472
208047.0446,557393.5851
207941.74,554193.01
207195.72,555769.31
206500.44,555031.93
206516.64,556365.7
206834.71,556200.44
207137.12,554909.25
208350.6117,556228.2071
206730.3015,556767.2756
207889.1939,554951.138
208136.55,553774.7
207225.93,554471.36
208175.05,554924.96
208205.1457,555200.4011
208338.996,557225.8358
207218.03,552459.22
207573.83,554800.98
206890.98,554204.69
207895.8135,553427.8927
209606.4414,557261.7946
206991.84,553834.23
208352.8848,554017.7925
208170.7163,555205.1281
209309.4722,556315.8432
206565.578,554959.1763
208471.31,554476.05
207552.01,555933.95
208531.7249,556861.4103
208148.06,553503.63
207440.1253,552597.7545
207427.05,554864.56
208897.65,554555.07
206867.2031,555540.7768
207545.97,555941.87
207770.03,552632.77
207392.06,553365.98
207872.91,553421.59
207077.66,557419.78
206598.3334,554878.9551
208727.654,555494.0959
207944.62,554271.62
206410.07,555248.21
206784.7739,553137.5485
207835.14,554524.05
208778.25,555270.97
207701.37,552790.53
207737.58,555697.98
208255.16,553813.06
208459.5123,556133.6555
207567.36,554979.09
207261.01,553796.03
208880.455,556387.8
207020.93,555000.51
208900.0293,554290.0683
208020.52,554417.13
209033.97,554892.86
207943.0914,555111.5056
208505.32,555122.93
206527.41,554323.66
208066,557490.01
207942.35,555646.76
208229.3005,554292.9242
206417.67,554766.7
207910.59,555156.46
208539.86,554363.6
207223.94,553140.48
207700.09,553360.41
207825.06,554016.46
208362.61,556323.31
208306.47,554243.19
208108.2765,557372.7711
206898.0391,556536.3214
207221.5,554209.74
206529.03,555028.68
202098.791,551419.1058
201812.03,551364.44
200553.2261,549760.0713
198105.16,550810.09
201278.94,550715.23
200875.2977,550649.4415
198347.608,552028.1007
197201.22,551050.46
198264.54,551956.82
199265.64,552037.07
201159.83,550923.02
201558.24,551997.82
201644.36,552252.63
199302.94,551628.25
198489.9025,551896.2551
199468.5639,551463.9131
198675.6345,551275.1486
197101.69,550611.15
,
197254.63,552021.4035
201366.57,551072.85
201831.11,552247.28
198605.86,551680.84
199938.06,551634.24
201812.03,551364.44
201724.37,551941.67
198418.6433,551485.9065
199276.05,551386.61
202053.88,552174.42
200856.31,550620.25
201452.66,551844.4
200551.0689,551935.5207
197212.68,551698.19
198714.94,551577.65
201946.9199,552301.0856
199670.59,551200.07
201908.78,551707.68
197149.937,551735.6113
201784.37,551839.02
200728.61,551478.81
,
200994.52,551530.89
200169.07,551612.88
200777.5263,551746.1542
201602.92,551880.36
199257.6116,551421.2163
200645.03,551926.45
197211.8422,551269.1485
197996.1,550947
200818.0277,552033.8357
199708.83,551513.64
202000.99,551989.62
199836.7139,551276.9557
197348.692,551085.0629
197241.84,550985.76
198374.18,550868.6
201978.1549,551933.1261
198977.9062,551646.3727
197254.68,551648.62
201295.249,551714.9625
199123.6686,551931.7226
201295.59,550506.53
200682.2633,550193.8647
198011.98,551406.97
200671.074,551654.4372
197527.6801,550762.8124
200037.6,551559.23
198416.3094,551017.3521
200786.324,551818.0347
201188.5303,551187.0671
202161.8997,551385.8172
197446.44,551341.96
199309.04,551822.89
198519.99,551926.89
198608.78,551990.17
199866.4609,551566.3385
201233.84,552213.86
201637.1465,551098.2563
199288.43,551529.93
199659.26,552041.83
201810.95,552256.87
,
197192.64,551254.73
199630.77,551580.61
198446.8511,551589.7849
200802.0038,550171.0311
201848.57,552235.14
198676.5408,551207.3045
201079.43,551282.54
199784.72,552105.71
199966.6207,551634.5565
201838.84,551720.66
199198.89,551408.08
200706.9455,549643.8772
201144.17,551646.31
200584.952,552210.5305
198544.36,550921.93
198596.07,551436.53
199432.85,551313.86
200119.55,551161.16
198012.6064,551067.6015
200659.44,550212.13
199288.46,551750.51
200574.3954,549767.9818
199855.8898,551306.5015
201746.22,552073.82
198112.01,551119
197881.902,551521.3893
200665.3465,549789.7802
199474.98,551927.12
199420.6662,551633.9654
201586.91,552186.82
200382.52,550276.56
199884.64,551832.3
200785.34,550442.4
200769.1214,552227.2796
199491.3913,552057.8756
200666.8767,551659.1454
199229.3607,551091.5828
198137.82,551971.79
198561.8613,551746.4302
201793.56,551906.44
200410.71,550265.58
199261.0674,551417.907
201269.57,551349.49
200160.6038,550500.7111
201761.07,551744.99
198057.33,551014.16
199591.89,551691.35
201055.99,550454.5
198003.75,551011.09
197352.9552,550724.7741
199592.56,551700.29
200419.8296,552202.4237
198338.17,551431.67
198627.9797,551308.1754
199406.69,551615.09
